province_state,confirmed,recovered,deaths,active,incident_rate,date,n,s(t),i(t),r(t)
indiana,938169,,15239,,13935.509228086608,2021-09-22,6732219.0,5794050.0,,
iowa,437872,,6401,,13878.360860456343,2021-09-22,3155070.0000000005,2717198.0000000005,,
kansas,399974,,5919,,13740.846335135862,2021-09-22,2910839.6254839953,2510865.6254839953,,
kentucky,661586,,8370,,14808.290579905915,2021-09-22,4467673.0,3806087.0,,
louisiana,730099,,13558,,15705.126964111552,2021-09-22,4648794.0,3918695.0,,
maine,84542,,1002,,6289.335313179767,2021-09-22,1344212.0,1259670.0,,
maryland,521210,,10309,,8621.197284672691,2021-09-22,6045680.000000001,5524470.000000001,,
massachusetts,796925,,14999,,11562.200263097457,2021-09-22,6892502.999999999,6095577.999999999,,
michigan,1117846,,22034,,11193.1711848883,2021-09-22,9986856.999999998,8869010.999999998,,
minnesota,690391,,8104,,12241.773931348713,2021-09-22,5639632.0,4949241.0,,
mississippi,477769,,9331,,16053.26211826088,2021-09-22,2976149.0,2498380.0,,
missouri,809769,,11747,,13193.947041008058,2021-09-22,6137428.0,5327659.0,,
montana,142513,,1901,,13334.200367148276,2021-09-22,1068778.0,926265.0,,
nebraska,260199,,2379,,13451.09201368067,2021-09-22,1934408.0,1674209.0,,
nevada,413547,,6918,,13426.170622526912,2021-09-22,3080156.0,2666609.0,,
new hampshire,115612,,1462,,8502.689174390734,2021-09-22,1359711.0,1244099.0,,
new jersey,1137016,,27240,,12801.077211813754,2021-09-22,8882190.0,7745174.0,,
new mexico,246639,,4700,,11762.475623906384,2021-09-22,2096829.0,1850190.0,,
new york,2382450,,54983,,12246.858043110977,2021-09-22,19453561.0,17071111.0,,
north carolina,1350697,,15811,,12878.3960921747,2021-09-22,10488084.0,9137387.0,,
north dakota,127030,,1626,,16618.332891549508,2021-09-22,764396.7708974906,637366.7708974906,,
northern mariana islands,265,,2,,480.5599883940229,2021-09-22,55144.0,54879.0,,
ohio,1358918,,22850,,11625.514368086508,2021-09-22,11689100.0,10330182.0,,
oklahoma,598556,,8440,,15126.620842053177,2021-09-22,3956971.0,3358415.0,,
oregon,314841,,3624,,7464.6901881269505,2021-09-22,4217737.0,3902896.0,,
pennsylvania,1400522,,28932,,10939.878170493665,2021-09-22,12801988.999999998,11401466.999999998,,
puerto rico,179523,,3092,,5621.170970042841,2021-09-22,3193694.0,3014171.0,,
rhode island,169686,,2816,,16017.76920237766,2021-09-22,1059361.0,889675.0,,
south carolina,832466,,11828,,16168.42574670102,2021-09-22,5148714.000000001,4316248.000000001,,
south dakota,141141,,2109,,15954.282949701525,2021-09-22,884658.9999999999,743517.9999999999,,
tennessee,1197819,,14617,,17556.003112528688,2021-09-22,6822845.680319953,5625026.680319953,,
texas,3988858,,62356,,13747.462958618156,2021-09-22,29015230.02467464,25026372.02467464,,
utah,495704,,2829,,15461.961759948195,2021-09-22,3205958.0000000005,2710254.0000000005,,
vermont,31911,,301,,5114.032458905525,2021-09-22,623989.0,592078.0,,
virgin islands,6516,,68,,6074.50497818548,2021-09-22,107268.0,100752.0,,
virginia,839475,,12364,,9835.078569914727,2021-09-22,8535519.000000002,7696044.000000002,,
washington,631023,,7315,,8286.69555829609,2021-09-22,7614893.000000001,6983870.000000001,,
west virginia,225772,,3441,,12597.850511146686,2021-09-22,1792147.0,1566375.0,,
wisconsin,783831,,8731,,13462.256506471347,2021-09-22,5822434.000000001,5038603.000000001,,
wyoming,86052,,955,,14868.364897997266,2021-09-22,578759.0,492707.0,,
alabama,778549,,13665,,15878.434119862906,2021-09-23,4903185.0,4124636.0,,
alaska,104574,,481,,14294.951096651606,2021-09-23,731545.0,626971.0,,
american samoa,0,,0,,0.0,2021-09-23,,,,
arizona,1072863,,19658,,14739.72679525801,2021-09-23,7278717.0,6205854.0,,
arkansas,488316,,7528,,16181.170148889723,2021-09-23,3017804.0,2529488.0,,
california,4682101,,68094,,11854.31657439269,2021-09-23,39497013.35051338,34814912.35051338,,
colorado,668954,,7813,,11406.148849330826,2021-09-23,5864854.201330593,5195900.201330593,,
connecticut,386672,,8484,,10845.466297664116,2021-09-23,3565287.0,3178615.0,,
delaware,129231,,1929,,13271.28544493327,2021-09-23,973764.0,844533.0,,
diamond princess,49,,0,,,2021-09-23,,,,
district of columbia,59849,,1171,,8480.210386412165,2021-09-23,705749.0000000001,645900.0000000001,,
florida,3527250,,51892,,16422.81959221309,2021-09-23,21477737.0,17950487.0,,
georgia,1548683,,25133,,14586.24187809038,2021-09-23,10617423.0,9068740.0,,
grand princess,103,,3,,,2021-09-23,,,,
guam,13997,,182,,8522.855281344951,2021-09-23,164229.0,150232.0,,
hawaii,76521,,726,,5404.513967364282,2021-09-23,1415872.0,1339351.0,,
idaho,246749,,2687,,13807.50000699471,2021-09-23,1787065.0,1540316.0,,
illinois,1605324,,27337,,12668.423898980263,2021-09-23,12671852.574567067,11066528.574567067,,
indiana,942129,,15315,,13994.33084396096,2021-09-23,6732219.0,5790090.0,,
iowa,440680,,6483,,13967.360470607626,2021-09-23,3155070.0,2714390.0,,
kansas,402428,,5923,,13826.521960900884,2021-09-23,2910551.1938432516,2508123.1938432516,,
kentucky,665994,,8422,,14906.95491814195,2021-09-23,4467673.0,3801679.0,,
louisiana,732005,,13657,,15746.12684494086,2021-09-23,4648794.0,3916789.0,,
maine,85156,,1007,,6335.012631936034,2021-09-23,1344212.0,1259056.0,,
maryland,522355,,10332,,8640.136427994867,2021-09-23,6045679.999999999,5523324.999999999,,
massachusetts,798905,,15025,,11590.927127634184,2021-09-23,6892503.0,6093598.0,,
michigan,1125564,,22127,,11270.452756057286,2021-09-23,9986857.0,8861293.0,,
minnesota,692029,,8118,,12270.818379638957,2021-09-23,5639631.999999999,4947602.999999999,,
mississippi,479326,,9353,,16105.578047335668,2021-09-23,2976149.0,2496823.0,,
missouri,811880,,11765,,13228.342556523678,2021-09-23,6137428.0,5325548.0,,
montana,143826,,1914,,13457.050949776289,2021-09-23,1068777.9999999998,924951.9999999998,,
nebraska,261080,,2382,,13496.635663210656,2021-09-23,1934408.0,1673328.0,,
nevada,414371,,6948,,13452.92251431421,2021-09-23,3080156.0,2665785.0,,
new hampshire,115957,,1466,,8528.06221322031,2021-09-23,1359711.0,1243754.0,,
new jersey,1139367,,27264,,12827.545909285886,2021-09-23,8882190.0,7742823.0,,
new mexico,247353,,4719,,11796.527041547022,2021-09-23,2096829.0,1849476.0,,
new york,2387008,,55028,,12270.28820070526,2021-09-23,19453561.0,17066553.0,,
north carolina,1356985,,15941,,12938.34984540551,2021-09-23,10488084.0,9131099.0,,
north dakota,127658,,1628,,16702.446782545252,2021-09-23,764307.1800318974,636649.1800318974,,
northern mariana islands,265,,2,,480.5599883940229,2021-09-23,55144.0,54879.0,,
ohio,1365800,,22913,,11684.389730603723,2021-09-23,11689100.000000002,10323300.000000002,,
oklahoma,600800,,8715,,15183.330886175308,2021-09-23,3956971.0,3356171.0,,
oregon,317107,,3650,,7518.415681205348,2021-09-23,4217737.0,3900630.0,,
pennsylvania,1405113,,28998,,10975.739785434904,2021-09-23,12801989.0,11396876.0,,
puerto rico,179724,,3105,,5627.464622471658,2021-09-23,3193694.0,3013970.0,,
rhode island,168426,,2817,,15898.829577452823,2021-09-23,1059361.0,890935.0,,
south carolina,834880,,11913,,16215.31124082635,2021-09-23,5148714.0,4313834.0,,
south dakota,141745,,2110,,16022.557844321936,2021-09-23,884659.0,742914.0,,
tennessee,1201894,,14680,,17615.73215150178,2021-09-23,6822844.430553719,5620950.430553719,,
texas,4007951,,62747,,13813.520616945558,2021-09-23,29014695.89934443,25006744.89934443,,
utah,497428,,2841,,15515.736637847407,2021-09-23,3205958.0,2708530.0,,
vermont,32079,,301,,5140.956010442492,2021-09-23,623989.0,591910.0,,
virgin islands,6557,,69,,6112.727001528881,2021-09-23,107267.99999999999,100710.99999999999,,
virginia,843212,,12409,,9878.860324720734,2021-09-23,8535519.0,7692307.0,,
washington,633278,,7373,,8316.30858109234,2021-09-23,7614893.000000001,6981615.000000001,,
west virginia,227506,,3467,,12694.605967032838,2021-09-23,1792147.0,1564641.0,,
wisconsin,787097,,8754,,13518.349885975522,2021-09-23,5822434.0,5035337.0,,
wyoming,86594,,955,,14962.0135496813,2021-09-23,578759.0,492165.0,,
alabama,781915,,13798,,15947.083375397828,2021-09-24,4903185.0,4121270.0,,
alaska,105893,,488,,14475.254427273783,2021-09-24,731545.0,625652.0,,
american samoa,0,,0,,0.0,2021-09-24,,,,
arizona,1075876,,19727,,14781.121453135216,2021-09-24,7278717.0,6202841.0,,
arkansas,489856,,7548,,16232.200633308194,2021-09-24,3017804.0,2527948.0,,
california,4689649,,68246,,11873.401807840575,2021-09-24,39497096.75371384,34807447.75371384,,
colorado,670886,,7829,,11441.851128442077,2021-09-24,5863439.337471505,5192553.337471505,,
connecticut,387263,,8483,,10862.042803286244,2021-09-24,3565287.0,3178024.0,,
delaware,129874,,1942,,13337.317871681436,2021-09-24,973763.9999999999,843889.9999999999,,
diamond princess,49,,0,,,2021-09-24,,,,
district of columbia,60018,,1172,,8504.156576913321,2021-09-24,705749.0,645731.0,,
florida,3531465,,53105,,16442.444564806803,2021-09-24,21477737.0,17946272.0,,
georgia,1553236,,25338,,14629.12422345799,2021-09-24,10617423.0,9064187.0,,
grand princess,103,,3,,,2021-09-24,,,,
guam,14098,,184,,8584.35477290856,2021-09-24,164229.0,150131.0,,
hawaii,76966,,738,,5435.94336211183,2021-09-24,1415872.0,1338906.0,,
idaho,248094,,2719,,13882.763078007794,2021-09-24,1787065.0,1538971.0,,
illinois,1608833,,27395,,12696.08369625802,2021-09-24,12671884.011556882,11063051.011556882,,
indiana,945832,,15343,,14049.334996380836,2021-09-24,6732219.0,5786387.0,,
iowa,441183,,6483,,13983.303064591277,2021-09-24,3155070.0,2713887.0,,
kansas,402514,,5924,,13827.689016700568,2021-09-24,2910927.4840782043,2508413.4840782043,,
kentucky,670084,,8466,,14998.50145702248,2021-09-24,4467673.000000001,3797589.000000001,,
louisiana,733522,,13702,,15778.758964152854,2021-09-24,4648794.0,3915272.0,,
maine,85872,,1009,,6388.278039475916,2021-09-24,1344212.0,1258340.0,,
maryland,523760,,10348,,8663.376162813778,2021-09-24,6045680.0,5521920.0,,
massachusetts,800909,,15050,,11620.00219658954,2021-09-24,6892503.000000001,6091594.000000001,,
michigan,1125564,,22127,,11270.452756057286,2021-09-24,9986857.0,8861293.0,,
minnesota,694320,,8142,,12311.441597607787,2021-09-24,5639632.0,4945312.0,,
mississippi,481397,,9395,,16175.164617094104,2021-09-24,2976149.0,2494752.0,,
missouri,814004,,11794,,13262.949887151426,2021-09-24,6137428.0,5323424.0,,
montana,145000,,1930,,13566.896025180158,2021-09-24,1068778.0,923778.0,,
nebraska,261080,,2382,,13496.635663210656,2021-09-24,1934408.0,1673328.0,,
nevada,415424,,6983,,13487.109094474436,2021-09-24,3080156.0,2664732.0,,
new hampshire,116710,,1469,,8583.44162840486,2021-09-24,1359711.0,1243001.0,,
new jersey,1141619,,27288,,12852.900016775142,2021-09-24,8882190.0,7740571.0,,
new mexico,248075,,4735,,11830.95998767663,2021-09-24,2096829.0,1848754.0,,
new york,2392060,,55066,,12296.25773913578,2021-09-24,19453561.0,17061501.0,,
north carolina,1362938,,16012,,12995.109497597465,2021-09-24,10488084.0,9125146.0,,
north dakota,128294,,1628,,16784.985998514556,2021-09-24,764337.8434236038,636043.8434236038,,
northern mariana islands,265,,2,,480.5599883940229,2021-09-24,55144.0,54879.0,,
ohio,1373275,,23013,,11748.33819541282,2021-09-24,11689100.0,10315825.0,,
oklahoma,603161,,8715,,15242.997737410762,2021-09-24,3956971.0,3353810.0,,
oregon,318914,,3661,,7561.258561166805,2021-09-24,4217737.000000001,3898823.000000001,,
pennsylvania,1410714,,29030,,11019.490799437492,2021-09-24,12801989.000000002,11391275.000000002,,
puerto rico,179975,,3109,,5635.323860081774,2021-09-24,3193694.0,3013719.0,,
rhode island,170293,,2820,,16075.06789470256,2021-09-24,1059361.0,889068.0,,
south carolina,838079,,11957,,16277.443260588954,2021-09-24,5148714.0,4310635.0,,
south dakota,142330,,2116,,16088.685018747336,2021-09-24,884659.0,742329.0,,
tennessee,1207448,,14765,,17697.220776626866,2021-09-24,6822811.419037643,5615363.419037643,,
texas,4020452,,63199,,13856.664675924145,2021-09-24,29014572.36664972,24994120.36664972,,
utah,499026,,2860,,15565.581333255146,2021-09-24,3205958.0,2706932.0,,
vermont,32368,,301,,5187.270929455487,2021-09-24,623989.0,591621.0,,
virgin islands,6589,,69,,6142.55882462617,2021-09-24,107268.0,100679.0,,
virginia,846979,,12463,,9922.993552003109,2021-09-24,8535518.999999998,7688539.999999998,,
washington,637367,,7434,,8370.005986952148,2021-09-24,7614892.999999999,6977525.999999999,,
west virginia,228983,,3492,,12777.021081417986,2021-09-24,1792147.0,1563164.0,,
wisconsin,790569,,8774,,13577.981304725825,2021-09-24,5822434.0,5031865.0,,
wyoming,87351,,955,,15092.810651756605,2021-09-24,578759.0,491408.0,,
alabama,784484,,13921,,15999.477890391654,2021-09-25,4903185.0,4118701.0,,
alaska,107679,,532,,14719.395252513516,2021-09-25,731545.0,623866.0,,
american samoa,0,,0,,0.0,2021-09-25,,,,
arizona,1078874,,19737,,14822.31003073756,2021-09-25,7278717.0,6199843.0,,
arkansas,491221,,7561,,16277.432199042749,2021-09-25,3017804.0,2526583.0,,
california,4692308,,68307,,11880.151617893023,2021-09-25,39497038.0086125,34804730.0086125,,
colorado,672749,,7852,,11476.19894365708,2021-09-25,5862123.890522392,5189374.890522392,,
connecticut,387733,,8501,,10875.225472731929,2021-09-25,3565287.0,3177554.0,,
delaware,130444,,1942,,13395.85361545508,2021-09-25,973764.0,843320.0,,
diamond princess,49,,0,,,2021-09-25,,,,
district of columbia,60205,,1172,,8530.653249243003,2021-09-25,705749.0,645544.0,,
florida,3582807,,53580,,16681.49209574547,2021-09-25,21477736.999999996,17894929.999999996,,
georgia,1557536,,25478,,14669.623693056215,2021-09-25,10617423.0,9059887.0,,
grand princess,103,,3,,,2021-09-25,,,,
guam,14248,,184,,8675.690651468376,2021-09-25,164229.0,149981.0,,
hawaii,77369,,747,,5464.406387018035,2021-09-25,1415872.0,1338503.0,,
idaho,249740,,2753,,13974.8694087792,2021-09-25,1787065.0,1537325.0,,
illinois,1612135,,27438,,12722.157296887322,2021-09-25,12671868.161812732,11059733.161812732,,
indiana,949172,,15377,,14098.947167345566,2021-09-25,6732219.0,5783047.0,,
iowa,441183,,6483,,13983.303064591277,2021-09-25,3155070.0,2713887.0,,
kansas,404934,,5985,,13913.0213907598,2021-09-25,2910467.74548146,2505533.74548146,,
kentucky,674015,,8492,,15086.48909622526,2021-09-25,4467673.0,3793658.0,,
louisiana,734524,,13741,,15800.312941377915,2021-09-25,4648794.0,3914270.0,,
maine,86586,,1009,,6441.394660961218,2021-09-25,1344212.0,1257626.0,,
maryland,525123,,10362,,8685.9211866986,2021-09-25,6045680.0,5520557.0,,
massachusetts,802829,,15063,,11647.858550079702,2021-09-25,6892503.000000001,6089674.000000001,,
michigan,1132651,,22214,,11341.416023079131,2021-09-25,9986857.000000002,8854206.000000002,,
minnesota,697182,,8169,,12362.189589675354,2021-09-25,5639632.0,4942450.0,,
mississippi,482902,,9425,,16225.733321819573,2021-09-25,2976149.0,2493247.0,,
missouri,815974,,11799,,13295.04802337396,2021-09-25,6137428.0,5321454.0,,
montana,146035,,1945,,13663.735593359894,2021-09-25,1068778.0,922743.0,,
nebraska,261080,,2382,,13496.635663210656,2021-09-25,1934408.0,1673328.0,,
nevada,416496,,7015,,13521.9125265084,2021-09-25,3080155.9999999995,2663659.9999999995,,
new hampshire,117454,,1472,,8638.159138228639,2021-09-25,1359711.0,1242257.0,,
new jersey,1143855,,27307,,12878.07398850959,2021-09-25,8882190.0,7738335.0,,
new mexico,248788,,4749,,11864.963714256146,2021-09-25,2096829.0,1848041.0,,
new york,2398152,,55107,,12327.5733424847,2021-09-25,19453561.0,17055409.0,,
north carolina,1368743,,16108,,13050.458024554342,2021-09-25,10488084.0,9119341.0,,
north dakota,128940,,1631,,16868.96866659143,2021-09-25,764362.0813367354,635422.0813367354,,
northern mariana islands,265,,2,,480.5599883940229,2021-09-25,55144.0,54879.0,,
ohio,1380370,,23100,,11809.0357683654,2021-09-25,11689100.0,10308730.0,,
oklahoma,604391,,8715,,15274.082119884124,2021-09-25,3956971.0,3352580.0,,
oregon,320990,,3682,,7610.479268859106,2021-09-25,4217737.0,3896747.0,,
pennsylvania,1415812,,29064,,11059.312736481808,2021-09-25,12801989.0,11386177.0,,
puerto rico,180294,,3117,,5645.312293538455,2021-09-25,3193693.9999999995,3013399.9999999995,,
rhode island,170700,,2823,,16113.487281483838,2021-09-25,1059361.0,888661.0,,
south carolina,841600,,12080,,16345.82926921169,2021-09-25,5148714.0,4307114.0,,
south dakota,142800,,2126,,16141.812834097658,2021-09-25,884659.0,741859.0,,
tennessee,1211323,,14840,,17754.079775972907,2021-09-25,6822786.735696194,5611463.735696194,,
texas,4034290,,63601,,13904.447324776922,2021-09-25,29014385.870707195,24980095.870707195,,
utah,500698,,2869,,15617.734231078512,2021-09-25,3205958.0,2705260.0,,
vermont,32610,,304,,5226.0536644075455,2021-09-25,623989.0,591379.0,,
virgin islands,6620,,69,,6171.458403251669,2021-09-25,107268.0,100648.0,,
virginia,850037,,12511,,9958.820313094026,2021-09-25,8535519.0,7685482.0,,
washington,640496,,7494,,8411.09651836211,2021-09-25,7614892.999999999,6974396.999999999,,
west virginia,231668,,3523,,12926.84138075727,2021-09-25,1792147.0,1560479.0,,
wisconsin,793810,,8794,,13633.64531053508,2021-09-25,5822434.0,5028624.0,,
wyoming,87866,,955,,15181.794149205454,2021-09-25,578759.0,490893.0,,
alabama,787421,,14022,,16059.37773100546,2021-09-26,4903185.0,4115764.0,,
alaska,107679,,532,,14719.395252513516,2021-09-26,731545.0,623866.0,,
american samoa,0,,0,,0.0,2021-09-26,,,,
arizona,1081790,,19806,,14862.37203617066,2021-09-26,7278717.0,6196927.0,,
arkansas,492233,,7575,,16310.966517374884,2021-09-26,3017804.0000000005,2525571.0000000005,,
california,4694104,,68342,,11884.691985059912,2021-09-26,39497060.638179734,34802956.638179734,,
colorado,674109,,7867,,11476.19894365708,2021-09-26,5873974.504185303,5199865.504185303,,
connecticut,387733,,8501,,10875.225472731929,2021-09-26,3565287.0,3177554.0,,
delaware,131043,,1942,,13457.367493561069,2021-09-26,973764.0,842721.0,,
diamond princess,49,,0,,,2021-09-26,,,,
district of columbia,60205,,1172,,8530.653249243003,2021-09-26,705749.0,645544.0,,
florida,3582807,,53580,,16681.49209574547,2021-09-26,21477736.999999996,17894929.999999996,,
georgia,1557536,,25478,,14669.623693056215,2021-09-26,10617423.0,9059887.0,,
grand princess,103,,3,,,2021-09-26,,,,
guam,14248,,184,,8675.690651468376,2021-09-26,164229.0,149981.0,,
hawaii,77777,,747,,5493.222551191068,2021-09-26,1415872.0,1338095.0,,
idaho,250556,,2753,,14020.530870449593,2021-09-26,1787065.0,1536509.0,,
illinois,1612135,,27440,,12722.157296887322,2021-09-26,12671868.161812732,11059733.161812732,,
indiana,952188,,15377,,14143.746660647848,2021-09-26,6732219.0,5780031.0,,
iowa,445668,,6483,,14125.455219694017,2021-09-26,3155070.0,2709402.0,,
kansas,405002,,5985,,13913.0213907598,2021-09-26,2910956.496257371,2505954.496257371,,
kentucky,677174,,8529,,15157.19704642663,2021-09-26,4467673.0,3790499.0,,
louisiana,734524,,13741,,15800.312941377915,2021-09-26,4648794.0,3914270.0,,
maine,87192,,1013,,6486.476835499162,2021-09-26,1344212.0,1257020.0,,
maryland,526690,,10369,,8711.840520834712,2021-09-26,6045680.0,5518990.0,,
massachusetts,802829,,15076,,11647.858550079702,2021-09-26,6892503.000000001,6089674.000000001,,
michigan,1132651,,22214,,11341.416023079131,2021-09-26,9986857.000000002,8854206.000000002,,
minnesota,697182,,8169,,12362.189589675354,2021-09-26,5639632.0,4942450.0,,
mississippi,482902,,9425,,16225.733321819573,2021-09-26,2976149.0,2493247.0,,
missouri,818075,,11817,,13329.280604187945,2021-09-26,6137427.999999999,5319352.999999999,,
montana,146035,,1945,,13663.735593359894,2021-09-26,1068778.0,922743.0,,
nebraska,262475,,2405,,13568.750749583334,2021-09-26,1934408.0,1671933.0,,
nevada,416496,,7015,,13521.9125265084,2021-09-26,3080155.9999999995,2663659.9999999995,,
new hampshire,117454,,1472,,8638.159138228639,2021-09-26,1359711.0,1242257.0,,
new jersey,1146089,,27323,,12903.225443274689,2021-09-26,8882190.0,7736101.0,,
new mexico,248788,,4749,,11864.963714256146,2021-09-26,2096829.0,1848041.0,,
new york,2402248,,55131,,12348.628613547926,2021-09-26,19453561.0,17051313.0,,
north carolina,1368743,,16108,,13050.458024554342,2021-09-26,10488084.0,9119341.0,,
north dakota,129222,,1638,,16952.557665911696,2021-09-26,762256.6608921813,633034.6608921813,,
northern mariana islands,265,,2,,480.5599883940229,2021-09-26,55144.0,54879.0,,
ohio,1385749,,23192,,11855.05299809224,2021-09-26,11689100.0,10303351.0,,
oklahoma,604391,,8715,,15274.082119884124,2021-09-26,3956971.0,3352580.0,,
oregon,320990,,3682,,7610.479268859106,2021-09-26,4217737.0,3896747.0,,
pennsylvania,1421181,,29119,,11101.251532086148,2021-09-26,12801989.0,11380808.0,,
puerto rico,180524,,3127,,5652.513985372425,2021-09-26,3193694.0,3013170.0,,
rhode island,170700,,2823,,16113.487281483838,2021-09-26,1059361.0,888661.0,,
south carolina,841600,,12080,,16345.82926921169,2021-09-26,5148714.0,4307114.0,,
south dakota,142800,,2126,,16141.812834097658,2021-09-26,884659.0,741859.0,,
tennessee,1213191,,14874,,17781.447653845105,2021-09-26,6822790.942657903,5609599.942657903,,
texas,4046728,,63875,,13947.349970156109,2021-09-26,29014314.609291375,24967586.609291375,,
utah,500698,,2869,,15617.734231078512,2021-09-26,3205958.0,2705260.0,,
vermont,32790,,306,,5254.900326768581,2021-09-26,623989.0,591199.0,,
virgin islands,6631,,69,,6181.713092441361,2021-09-26,107268.00000000001,100637.00000000001,,
virginia,849865,,12511,,9956.805204229526,2021-09-26,8535519.0,7685654.0,,
washington,640496,,7494,,8411.09651836211,2021-09-26,7614892.999999999,6974396.999999999,,
west virginia,233426,,3523,,13024.936012503438,2021-09-26,1792147.0,1558721.0,,
wisconsin,793810,,8794,,13633.64531053508,2021-09-26,5822434.0,5028624.0,,
wyoming,87866,,955,,15181.794149205454,2021-09-26,578759.0,490893.0,,
alabama,789054,,14022,,16092.682613444118,2021-09-27,4903185.0,4114131.0,,
alaska,107679,,532,,14719.395252513516,2021-09-27,731545.0,623866.0,,
american samoa,0,,0,,0.0,2021-09-27,,,,
arizona,1084369,,19812,,14897.80410476187,2021-09-27,7278717.0,6194348.0,,
arkansas,492650,,7590,,16324.784512181706,2021-09-27,3017804.0,2525154.0,,
california,4711739,,68499,,11929.298435069068,2021-09-27,39497201.16103978,34785462.16103978,,
colorado,675427,,7885,,11476.19894365708,2021-09-27,5885459.143014508,5210032.143014508,,
connecticut,387733,,8501,,10875.225472731929,2021-09-27,3565287.0,3177554.0,,
delaware,131424,,1942,,13496.49401703082,2021-09-27,973764.0,842340.0,,
diamond princess,49,,0,,,2021-09-27,,,,
district of columbia,60205,,1172,,8530.653249243003,2021-09-27,705749.0,645544.0,,
florida,3582807,,53580,,16681.49209574547,2021-09-27,21477736.999999996,17894929.999999996,,
georgia,1557536,,25478,,14669.623693056215,2021-09-27,10617423.0,9059887.0,,
grand princess,103,,3,,,2021-09-27,,,,
guam,14374,,184,,8752.412789458622,2021-09-27,164229.0,149855.0,,
hawaii,78149,,757,,5519.496112642951,2021-09-27,1415872.0,1337723.0,,
idaho,250955,,2753,,14042.857982222247,2021-09-27,1787065.0,1536110.0,,
illinois,1612135,,27440,,12722.157296887322,2021-09-27,12671868.161812732,11059733.161812732,,
indiana,953877,,15377,,14168.834971054865,2021-09-27,6732218.999999999,5778341.999999999,,
iowa,445668,,6483,,14125.455219694017,2021-09-27,3155070.0,2709402.0,,
kansas,405002,,5985,,13913.0213907598,2021-09-27,2910956.496257371,2505954.496257371,,
kentucky,678733,,8560,,15192.09216968207,2021-09-27,4467673.0,3788940.0,,
louisiana,734524,,13741,,15800.312941377915,2021-09-27,4648794.0,3914270.0,,
maine,87192,,1013,,6486.476835499162,2021-09-27,1344212.0,1257020.0,,
maryland,527804,,10384,,8730.266901324581,2021-09-27,6045680.000000001,5517876.000000001,,
massachusetts,802829,,15076,,11647.858550079702,2021-09-27,6892503.000000001,6089674.000000001,,
michigan,1132651,,22214,,11341.416023079131,2021-09-27,9986857.000000002,8854206.000000002,,
minnesota,697182,,8169,,12362.189589675354,2021-09-27,5639632.0,4942450.0,,
mississippi,482902,,9425,,16225.733321819573,2021-09-27,2976149.0,2493247.0,,
missouri,819195,,11820,,13347.529290771314,2021-09-27,6137428.0,5318233.0,,
montana,146035,,1945,,13663.735593359894,2021-09-27,1068778.0,922743.0,,
nebraska,262475,,2405,,13568.750749583334,2021-09-27,1934408.0,1671933.0,,
nevada,416496,,7015,,13521.9125265084,2021-09-27,3080155.9999999995,2663659.9999999995,,
new hampshire,117454,,1472,,8638.159138228639,2021-09-27,1359711.0,1242257.0,,
new jersey,1147199,,27328,,12915.722361264508,2021-09-27,8882190.0,7734991.0,,
new mexico,248788,,4749,,11864.963714256146,2021-09-27,2096829.0,1848041.0,,
new york,2408593,,55188,,12381.244749997186,2021-09-27,19453561.0,17044968.0,,
north carolina,1368743,,16108,,13050.458024554342,2021-09-27,10488084.0,9119341.0,,
north dakota,129441,,1638,,16989.69375195194,2021-09-27,761879.5364403113,632438.5364403113,,
northern mariana islands,265,,2,,480.5599883940229,2021-09-27,55144.0,54879.0,,
ohio,1390015,,23284,,11891.548536670916,2021-09-27,11689100.0,10299085.0,,
oklahoma,604391,,8715,,15274.082119884124,2021-09-27,3956971.0,3352580.0,,
oregon,320990,,3682,,7610.479268859106,2021-09-27,4217737.0,3896747.0,,
pennsylvania,1425380,,29131,,11134.05112283724,2021-09-27,12801989.0,11376609.0,,
puerto rico,180666,,3132,,5656.96024728731,2021-09-27,3193694.0,3013028.0,,
rhode island,170700,,2823,,16113.487281483838,2021-09-27,1059361.0,888661.0,,
south carolina,841600,,12080,,16345.82926921169,2021-09-27,5148714.0,4307114.0,,
south dakota,142800,,2126,,16141.812834097658,2021-09-27,884659.0,741859.0,,
tennessee,1215313,,14892,,17812.56415490365,2021-09-27,6822785.2510803975,5607472.2510803975,,
texas,4052023,,64020,,13965.504272831027,2021-09-27,29014512.62223982,24962489.62223982,,
utah,500698,,2869,,15617.734231078512,2021-09-27,3205958.0,2705260.0,,
vermont,33031,,310,,5293.5228024853,2021-09-27,623989.0,590958.0,,
virgin islands,6631,,69,,6181.713092441361,2021-09-27,107268.00000000001,100637.00000000001,,
virginia,849865,,12511,,9956.805204229526,2021-09-27,8535519.0,7685654.0,,
washington,640496,,7494,,8411.09651836211,2021-09-27,7614892.999999999,6974396.999999999,,
west virginia,234802,,3523,,13101.715428477686,2021-09-27,1792147.0,1557345.0,,
wisconsin,793810,,8794,,13633.64531053508,2021-09-27,5822434.0,5028624.0,,
wyoming,87866,,955,,15181.794149205454,2021-09-27,578759.0,490893.0,,
alabama,790648,,14025,,16125.192094526314,2021-09-28,4903185.0,4112537.0,,
alaska,111692,,553,,15267.960275854528,2021-09-28,731545.0,619853.0,,
american samoa,0,,0,,0.0,2021-09-28,,,,
arizona,1086328,,19812,,14924.7181886588,2021-09-28,7278716.999999999,6192388.999999999,,
arkansas,493120,,7630,,16340.358750932795,2021-09-28,3017804.0000000005,2524684.0000000005,,
